source_display	target	card_type	level	word_class	gender	topic	flelex_word	freq_total
abaisser	senken	words	B2	verb		Allgemein	abaisser	1.25
le détroit	der Kanal	words	B2	noun	m	Geografie	détroit	1.25
l'organigramme	das Organigramm	words	B2	noun	n	Allgemein	organigramme	1.25
la faille	der Riss	words	B2	noun	f	Allgemein	faille	1.25
monté	aufgestiegen	words	B2	adjective		Allgemein	monté	1.24
le pro	der Profi	words	B2	noun	m	Arbeit & Beruf	pro	1.24
le store	der Store	words	B2	noun	m	Wohnen & Haus	store	1.24
la traîne	der Zug	words	B2	noun	f	Allgemein	traîne	1.24
le banquet	das Bankett	words	B2	noun	m	Essen & Trinken	banquet	1.24
antillais	antillanisch	words	B2	adjective		Allgemein	antillais	1.24
la salsa	die Salsa	words	B2	noun	f	Essen & Trinken	salsa	1.24
interagir	interagieren	words	B2	verb		Allgemein	interagir	1.24
l'imperméable	der Regenmantel	words	B2	noun	m	Kleidung & Mode	imperméable	1.24
le petit-déjeuner	das Frühstück	words	B2	noun	m	Essen & Trinken	petit-déjeuner	1.24
l'ado	der Teenager	words	B2	noun	m	Familie & Freunde	ado	1.24
le forgeron	der Schmied	words	B2	noun	m	Arbeit & Beruf	forgeron	1.23
la mythologie	die Mythologie	words	B2	noun	f	Allgemein	mythologie	1.23
le bol	die Schüssel	words	B2	noun	m	Essen & Trinken	bol	1.23
irlandais	irisch	words	B2	adjective		Allgemein	irlandais	1.23
le jongleur	der Jongleur	words	B2	noun	m	Freizeit & Hobbys	jongleur	1.23
le processeur	der Prozessor	words	B2	noun	m	Medien & Technik	processeur	1.23
le clignotant	der Blinker	words	B2	noun	m	Stadt & Verkehr	clignotant	1.23
l'irrigation	die Bewässerung	words	B2	noun	f	Allgemein	irrigation	1.22
l'hydratation	die Hydratation	words	B2	noun	f	Körper & Gesundheit	hydratation	1.22
mythique	mythisch	words	B2	adjective		Allgemein	mythique	1.22
le comté	der Landkreis	words	B2	noun	m	Geografie	comté	1.22
impatienter	unruhig machen	words	B2	verb		Allgemein	impatienter	1.22
dériver	abgeleitet werden	words	B2	verb		Allgemein	dériver	1.22
graver	gravieren	words	B2	verb		Allgemein	graver	1.22
préparatoire	vorbereitend	words	B2	adjective		Allgemein	préparatoire	1.22
le mangeur	der Esser	words	B2	noun	m	Essen & Trinken	mangeur	1.22
chaotique	chaotisch	words	B2	adjective		Allgemein	chaotique	1.21
la décomposition	die Zersetzung	words	B2	noun	f	Allgemein	décomposition	1.21
florissant	blühend	words	B2	adjective		Allgemein	florissant	1.21
l'objection	der Einwand	words	B2	noun	f	Allgemein	objection	1.21
pomper	pumpen	words	B2	verb		Allgemein	pomper	1.21
la posture	die Haltung	words	B2	noun	f	Körper & Gesundheit	posture	1.21
le rapporteur	der Berichterstatter	words	B2	noun	m	Allgemein	rapporteur	1.21
rétif	widerspenstig	words	B2	adjective		Allgemein	rétif	1.21
la rétribution	die Vergütung	words	B2	noun	f	Arbeit & Beruf	rétribution	1.21
simplifier	vereinfachen	words	B2	verb		Allgemein	simplifier	1.21
singulièrement	einzigartig	words	B2	adverb		Allgemein	singulièrement	1.21
le traumatisme	das Trauma	words	B2	noun	m	Körper & Gesundheit	traumatisme	1.21
émergent	aufstrebend	words	B2	adjective		Allgemein	émergent	1.21
énoncer	äußern	words	B2	verb		Kommunikation	énoncer	1.21
éclaircir	aufklären	words	B2	verb		Kommunikation	éclaircir	1.21
poli	höflich	words	B2	adjective		Begrüßung & Höflichkeit	poli	1.21
l'auditoire	das Publikum	words	B2	noun	n	Kommunikation	auditoire	1.20
le baril	das Fass	words	B2	noun	n	Allgemein	baril	1.20
floral	blumig	words	B2	adjective		Allgemein	floral	1.20
la fève	die Bohne	words	B2	noun	f	Essen & Trinken	fève	1.20
inhiber	hemmen	words	B2	verb		Allgemein	inhiber	1.20
le surcroît	der Zuwachs	words	B2	noun	m	Allgemein	surcroît	1.20
le tonka	der Tonkabohne	words	B2	noun	m	Essen & Trinken	tonka	1.20
la trajectoire	die Bahn	words	B2	noun	f	Allgemein	trajectoire	1.20
l'inhibition	die Hemmung	words	B2	noun	f	Allgemein	inhibition	1.20
la loterie	die Lotterie	words	B2	noun	f	Allgemein	loterie	1.20
syndical	gewerkschaftlich	words	B2	adjective		Arbeit & Beruf	syndical	1.20
le tremblement	das Beben	words	B2	noun	m	Allgemein	tremblement	1.20
la visée	die Zielsetzung	words	B2	noun	f	Allgemein	visée	1.20
comptable	buchhalterisch	words	B2	adjective		Arbeit & Beruf	comptable	1.20
décéder	sterben	words	B2	verb		Körper & Gesundheit	décéder	1.20
l'altération	die Veränderung	words	B2	noun	f	Allgemein	altération	1.19
les archives	die Archive	words	B2	noun	f	Allgemein	archives	1.19
flamand	flämisch	words	B2	adjective		Allgemein	flamand	1.19
originel	ursprünglich	words	B2	adjective		Allgemein	originel	1.19
l'accomplissement	die Erfüllung	words	B2	noun	n	Allgemein	accomplissement	1.19
le diagnostic	die Diagnose	words	B2	noun	m	Körper & Gesundheit	diagnostic	1.19
londonien	londoner	words	B2	adjective		Allgemein	londonien	1.19
paralyser	lähmen	words	B2	verb		Körper & Gesundheit	paralyser	1.19
transiter	durchreisen	words	B2	verb		Reisen & Urlaub	transiter	1.19
le rabais	der Rabatt	words	B2	noun	m	Einkaufen & Geld	rabais	1.19
anéantir	vernichten	words	B2	verb		Allgemein	anéantir	1.18
le preneur	der Käufer	words	B2	noun	m	Einkaufen & Geld	preneur	1.18
le colza	der Raps	words	B2	noun	m	Essen & Trinken	colza	1.18
divertissant	unterhaltsam	words	B2	adjective		Freizeit & Hobbys	divertissant	1.18
dérisoire	lächerlich	words	B2	adjective		Allgemein	dérisoire	1.18
intellectuellement	intellektuell	words	B2	adverb		Allgemein	intellectuellement	1.18
la provocation	die Provokation	words	B2	noun	f	Allgemein	provocation	1.18
étirer	dehnen	words	B2	verb		Körper & Gesundheit	étirer	1.18
le dôme	die Kuppel	words	B2	noun	m	Allgemein	dôme	1.18
le gentleman	der Gentleman	words	B2	noun	m	Allgemein	gentleman	1.18
la sécheresse	die Trockenheit	words	B2	noun	f	Wetter & Jahreszeiten	sécheresse	1.17
migrant	migrant	words	B2	adjective		Allgemein	migrant	1.17
la récupération	die Wiedergewinnung	words	B2	noun	f	Allgemein	récupération	1.17
l'épuration	die Reinigung	words	B2	noun	f	Allgemein	épuration	1.17
la captivité	die Gefangenschaft	words	B2	noun	f	Allgemein	captivité	1.17
l'anthropologie	die Anthropologie	words	B2	noun	f	Allgemein	anthropologie	1.17
le lut	der Kampf	words	B2	noun	m	Allgemein	lut	1.17
la dictature	die Diktatur	words	B2	noun	f	Allgemein	dictature	1.16
dévaster	verwüsten	words	B2	verb		Allgemein	dévaster	1.16
l'encombrement	die Überlastung	words	B2	noun	m	Allgemein	encombrement	1.16
la parenté	die Verwandtschaft	words	B2	noun	f	Familie & Freunde	parenté	1.16
se suicider	sich umbringen	words	B2	verb		Körper & Gesundheit	suicider	1.16
acceptable	akzeptabel	words	B2	adjective		Allgemein	acceptable	1.15
le stupéfiant	der Staunen	words	B2	noun	m	Allgemein	stupéfiant	1.15
truffer	stopfen	words	B2	verb		Allgemein	truffer	1.15
par-ci	hierher	words	B2	adverb		Allgemein	par-ci	1.15
la faillite	die Insolvenz	words	B2	noun	f	Arbeit & Beruf	faillite	1.15
hâter	eilen	words	B2	verb		Allgemein	hâter	1.15
enviable	neidenswert	words	B2	adjective		Allgemein	enviable	1.15
pénaliser	bestrafen	words	B2	verb		Allgemein	pénaliser	1.15
le bateau-mouche	das Ausflugsschiff	words	B2	noun	m	Reisen & Urlaub	bateau-mouche	1.14
brusque	brusque	words	B2	adjective		Allgemein	brusque	1.14
la brocante	der Flohmarkt	words	B2	noun	f	Einkaufen & Geld	brocante	1.14
la déjection	der Kot	words	B2	noun	f	Tiere & Natur	déjection	1.13
la maturité	die Reife	words	B2	noun	f	Allgemein	maturité	1.13
rôder	herumstreifen	words	B2	verb		Allgemein	rôder	1.13
le pianiste	der Pianist	words	B2	noun	m	Freizeit & Hobbys	pianiste	1.13
l'emblème	das Emblem	words	B2	noun	m	Allgemein	emblème	1.12
froisser	knittern	words	B2	verb		Allgemein	froisser	1.12
cosigner	mitunterzeichnen	words	B2	verb		Allgemein	cosigner	1.12
hispanique	hispanisch	words	B2	adjective		Allgemein	hispanique	1.12
le malentendu	das Missverständnis	words	B2	noun	m	Kommunikation	malentendu	1.12
le repli	der Rückzug	words	B2	noun	m	Allgemein	repli	1.12
la diplomatie	die Diplomatie	words	B2	noun	f	Allgemein	diplomatie	1.11
fiscal	fiskalisch	words	B2	adjective		Allgemein	fiscal	1.11
inopérant	inoperabel	words	B2	adjective		Allgemein	inopérant	1.11
enrichissant	bereichernd	words	B2	adjective		Allgemein	enrichissant	1.11
traquer	verfolgen	words	B2	verb		Allgemein	traquer	1.11
fidéliser	bindend machen	words	B2	verb		Allgemein	fidéliser	1.11
tangible	greifbar	words	B2	adjective		Allgemein	tangible	1.11
arthurien	arthurisch	words	B2	adjective		Allgemein	arthurien	1.11
conditionner	bedingen	words	B2	verb		Allgemein	conditionner	1.11
amer	bitter	words	B2	adjective		Essen & Trinken	amer	1.11
légitimer	legitimieren	words	B2	verb		Allgemein	légitimer	1.11
le tonnerre	der Donner	words	B2	noun	m	Wetter & Jahreszeiten	tonnerre	1.11
l'occupant	der Besetzer	words	B2	noun	m	Allgemein	occupant	1.11
calcaire	kalkhaltig	words	B2	adjective		Allgemein	calcaire	1.11
le pesticide	das Pestizid	words	B2	noun	m	Allgemein	pesticide	1.11
la révision	die Überarbeitung	words	B2	noun	f	Schule & Bildung	révision	1.11
la bonne	die gute	words	B2	noun	f	Allgemein	bonne	1.10
catalan	katalanisch	words	B2	adjective		Allgemein	catalan	1.10
la fente	der Schlitz	words	B2	noun	f	Allgemein	fente	1.10
le déclassement	die Abwertung	words	B2	noun	m	Allgemein	déclassement	1.10
oral	mündlich	words	B2	adjective		Schule & Bildung	oral	1.10
le particularisme	der Partikularismus	words	B2	noun	m	Allgemein	particularisme	1.10
positionner	positionieren	words	B2	verb		Allgemein	positionner	1.10
ravager	verwüsten	words	B2	verb		Allgemein	ravager	1.10
la prédiction	die Vorhersage	words	B2	noun	f	Allgemein	prédiction	1.09
le garou	der Werwolf	words	B2	noun	m	Allgemein	garou	1.09
ficher	einordnen	words	B2	verb		Arbeit & Beruf	ficher	1.09
massivement	massiv	words	B2	adverb		Allgemein	massivement	1.09
la moutarde	der Senf	words	B2	noun	f	Essen & Trinken	moutarde	1.09
le robinet	der Wasserhahn	words	B2	noun	m	Wohnen & Haus	robinet	1.08
le penseur	der Denker	words	B2	noun	m	Allgemein	penseur	1.08
le communiqué	das Kommuniqué	words	B2	noun	m	Allgemein	communiqué	1.08
vigilant	wachsam	words	B2	adjective		Allgemein	vigilant	1.08
le persan	die Perserkatze	words	B2	noun	m	Tiere & Natur	persan	1.08
l'humidité	die Feuchtigkeit	words	B2	noun	f	Körper & Gesundheit	humidité	1.08
culminer	kulminieren	words	B2	verb		Allgemein	culminer	1.08
le lys	die Lilie	words	B2	noun	m	Tiere & Natur	lys	1.07
noircir	schwärzen	words	B2	verb		Allgemein	noircir	1.07
la tempe	die Schläfe	words	B2	noun	f	Körper & Gesundheit	tempe	1.06
renfermer	einschließen	words	B2	verb		Allgemein	renfermer	1.06
le montage	die Montage	words	B2	noun	m	Allgemein	montage	1.06
le fast-food	das Fastfood	words	B2	noun	m	Essen & Trinken	fast-food	1.06
capitaliste	kapitalistisch	words	B2	adjective		Allgemein	capitaliste	1.05
le best-seller	der Bestseller	words	B2	noun	m	Allgemein	best-seller	1.05
la clarté	die Klarheit	words	B2	noun	f	Allgemein	clarté	1.05
le cognac	der Cognac	words	B2	noun	m	Essen & Trinken	cognac	1.05
le remariage	die Wiederheiratung	words	B2	noun	m	Familie & Freunde	remariage	1.05
le tire-bouchon	der Korkenzieher	words	B2	noun	m	Essen & Trinken	tire-bouchon	1.04
chiper	stehlen	words	B2	verb		Allgemein	chiper	1.04
flirter	flirten	words	B2	verb		Gefühle & Charakter	flirter	1.04
l'astre	der Himmelskörper	words	B2	noun	m	Allgemein	astre	1.04
le généticien	der Genetiker	words	B2	noun	m	Allgemein	généticien	1.04
géométrique	geometrisch	words	B2	adjective		Allgemein	géométrique	1.04
l'intestin	der Darm	words	B2	noun	m	Körper & Gesundheit	intestin	1.04
le clip	der Clip	words	B2	noun	m	Medien & Technik	clip	1.04
volcanique	vulkanisch	words	B2	adjective		Allgemein	volcanique	1.04
le pommier	der Apfelbaum	words	B2	noun	m	Tiere & Natur	pommier	1.04
l'automatisme	der Automatismus	words	B2	noun	m	Allgemein	automatisme	1.03
cathodique	kathodisch	words	B2	adjective		Medien & Technik	cathodique	1.03
consumériste	konsumistisch	words	B2	adjective		Allgemein	consumériste	1.03
l'endurance	die Ausdauer	words	B2	noun	f	Sport	endurance	1.03
la fluctuation	die Schwankung	words	B2	noun	f	Allgemein	fluctuation	1.03
l'infraction	der Verstoß	words	B2	noun	f	Allgemein	infraction	1.03
le machisme	der Machismus	words	B2	noun	m	Allgemein	machisme	1.03
la subjectivité	die Subjektivität	words	B2	noun	f	Allgemein	subjectivité	1.03
transmissible	übertragbar	words	B2	adjective		Allgemein	transmissible	1.03
épidémiologique	epidemiologisch	words	B2	adjective		Körper & Gesundheit	épidémiologique	1.03
équatorial	äquatorial	words	B2	adjective		Allgemein	équatorial	1.03
là-dessus	darüber	words	B2	adverb		Allgemein	là-dessus	1.03
l'offense	die Beleidigung	words	B2	noun	f	Allgemein	offense	1.03
le fêtard	der Partygänger	words	B2	noun	m	Freizeit & Hobbys	fêtard	1.03
gastronomique	gastronomisch	words	B2	adjective		Essen & Trinken	gastronomique	1.03
le baromètre	das Barometer	words	B2	noun	m	Allgemein	baromètre	1.03
le stop	der Halt	words	B2	noun	m	Stadt & Verkehr	stop	1.03
activer	aktivieren	words	B2	verb		Allgemein	activer	1.03
le flash-back	der Rückblick	words	B2	noun	m	Allgemein	flash-back	1.03
la fécondation	die Befruchtung	words	B2	noun	f	Körper & Gesundheit	fécondation	1.03
attester	attestieren	words	B2	verb		Allgemein	attester	1.03
enrouler	wickeln	words	B2	verb		Allgemein	enrouler	1.03
la simulation	die Simulation	words	B2	noun	f	Allgemein	simulation	1.03
gentiment	freundlich	words	B2	adverb		Gefühle & Charakter	gentiment	1.03
le contribuable	der Steuerzahler	words	B2	noun	m	Arbeit & Beruf	contribuable	1.03
législatif	gesetzlich	words	B2	adjective		Allgemein	législatif	1.03
le planning	die Planung	words	B2	noun	m	Allgemein	planning	1.03
la réglementation	die Regelung	words	B2	noun	f	Allgemein	réglementation	1.03
le simulacre	der Schein	words	B2	noun	m	Allgemein	simulacre	1.03
l'éveil	das Erwachen	words	B2	noun	m	Allgemein	éveil	1.03
le christianisme	das Christentum	words	B2	noun	m	Allgemein	christianisme	1.02
le peul	der Peul	words	B2	noun	m	Allgemein	peul	1.02
cligner	blinzeln	words	B2	verb		Körper & Gesundheit	cligner	1.02
le pinceau	der Pinsel	words	B2	noun	m	Kunst & Kreativität	pinceau	1.02
la cavalerie	die Kavallerie	words	B2	noun	f	Allgemein	cavalerie	1.02
la pelouse	der Rasen	words	B2	noun	f	Tiere & Natur	pelouse	1.02
snob	snob	words	B2	adjective		Gefühle & Charakter	snob	1.02
le toutou	der Hund	words	B2	noun	m	Tiere & Natur	toutou	1.02
le romantisme	der Romantismus	words	B2	noun	m	Allgemein	romantisme	1.02
clouer	nageln	words	B2	verb		Allgemein	clouer	1.02
le péril	die Gefahr	words	B2	noun	m	Allgemein	péril	1.02
trinquer	anstoßen	words	B2	verb		Essen & Trinken	trinquer	1.02
le drogué	der Drogenabhängige	words	B2	noun	m	Körper & Gesundheit	drogué	1.02
l'oasis	die Oase	words	B2	noun	f	Tiere & Natur	oasis	1.02
le successeur	der Nachfolger	words	B2	noun	m	Allgemein	successeur	1.02
la luminosité	die Helligkeit	words	B2	noun	f	Allgemein	luminosité	1.02
culpabiliser	schuldigen	words	B2	verb		Allgemein	culpabiliser	1.02
le veilleur	der Wächter	words	B2	noun	m	Allgemein	veilleur	1.02
le lièvre	der Hase	words	B2	noun	m	Tiere & Natur	lièvre	1.01
l'alpiniste	der Bergsteiger	words	B2	noun	m	Sport	alpiniste	1.01
la fraction	der Bruch	words	B2	noun	f	Allgemein	fraction	1.01
cramponner	festhalten	words	B2	verb		Allgemein	cramponner	1.01
le repère	der Anhaltspunkt	words	B2	noun	m	Allgemein	repère	1.01
l'éboueur	der Müllmann	words	B2	noun	m	Arbeit & Beruf	éboueur	1.01
débiteur	schuldnerisch	words	B2	adjective		Allgemein	débiteur	1.01
la largeur	die Breite	words	B2	noun	f	Allgemein	largeur	1.01
arbitraire	willkürlich	words	B2	adjective		Allgemein	arbitraire	1.01
la complainte	die Klage	words	B2	noun	f	Allgemein	complainte	1.01
grotesque	grotesk	words	B2	adjective		Allgemein	grotesque	1.01
la caverne	die Höhle	words	B2	noun	f	Tiere & Natur	caverne	1.01
le foulard	das Tuch	words	B2	noun	m	Kleidung & Mode	foulard	1.01
la betterave	die Rübe	words	B2	noun	f	Essen & Trinken	betterave	1.01
la biotechnologie	die Biotechnologie	words	B2	noun	f	Allgemein	biotechnologie	1.01
le praticien	der Praktiker	words	B2	noun	m	Allgemein	praticien	1.01
le val	das Tal	words	B2	noun	m	Tiere & Natur	val	1.01
éphémère	vergänglich	words	B2	adjective		Allgemein	éphémère	1.01
le christ	der Christus	words	B2	noun	m	Allgemein	christ	1.01
voiturer	mitfahren	words	B2	verb		Reisen & Urlaub	voiturer	1.01
le gouverneur	der Gouverneur	words	B2	noun	m	Allgemein	gouverneur	1.01
odieux	abscheulich	words	B2	adjective		Gefühle & Charakter	odieux	1.01
déclencher	auslösen	words	B2	verb		Allgemein	déclencher	1.01
portraire	tragen	words	B2	verb		Allgemein	portraire	1.01
la mantille	die Mantille	words	B2	noun	f	Kleidung & Mode	mantille	1.00
la tourne	die Drehung	words	B2	noun	f	Allgemein	tourne	1.00
l'athlétisme	das Leichtathletik	words	B2	noun		Sport	athlétisme	1.00
le calembour	der Wortwitz	words	B2	noun	m	Allgemein	calembour	1.00
la clause	die Klausel	words	B2	noun	f	Allgemein	clause	1.00
démener	sich abmühen	words	B2	verb		Allgemein	démener	1.00
la forteresse	die Festung	words	B2	noun	f	Allgemein	forteresse	1.00
la plasticité	die Plastizität	words	B2	noun	f	Allgemein	plasticité	1.00
le solvant	das Lösungsmittel	words	B2	noun	m	Allgemein	solvant	1.00
le stagiaire	der Praktikant	words	B2	noun	m	Arbeit & Beruf	stagiaire	1.00
la biscotte	die Zwieback	words	B2	noun	f	Essen & Trinken	biscotte	1.00
criard	grell	words	B2	adjective		Farben & Formen	criard	1.00
forfaitaire	pauschal	words	B2	adjective		Allgemein	forfaitaire	1.00
le liseré	der Saum	words	B2	noun	m	Kleidung & Mode	liseré	1.00
basculer	kippen	words	B2	verb		Allgemein	basculer	1.00
promulguer	veröffentlichen	words	B2	verb		Allgemein	promulguer	1.00
la baby-sitter	die Babysitterin	words	B2	noun	f	Familie & Freunde	baby-sitter	1.00
la festivité	die Festlichkeit	words	B2	noun	f	Freizeit & Hobbys	festivité	1.00
léguer	vererben	words	B2	verb		Allgemein	léguer	1.00
l'oubliette	die Vergessenheit	words	B2	noun	f	Allgemein	oubliette	1.00
écumer	schaumen	words	B2	verb		Allgemein	écumer	1.00
le souk	der Markt	words	B2	noun	m	Einkaufen & Geld	souk	1.00
le césar	der Cäsar	words	B2	noun	m	Allgemein	césar	1.00
aiguë	scharf	words	B2	adjective		Allgemein	aiguë	1.00
l'ellipse	die Ellipse	words	B2	noun	f	Allgemein	ellipse	0.99
juif	jüdisch	words	B2	adjective		Allgemein	juif	0.99
le logis	die Unterkunft	words	B2	noun	m	Wohnen & Haus	logis	0.99
abonner	abonnieren	words	B2	verb		Allgemein	abonner	0.99
explicitement	ausdrücklich	words	B2	adverb		Allgemein	explicitement	0.99
l'hémisphère	die Hemisphäre	words	B2	noun	m	Allgemein	hémisphère	0.99
pragmatique	pragmatisch	words	B2	adjective		Allgemein	pragmatique	0.99
le do	der Do	words	B2	noun	m	Allgemein	do	0.99
l'épopée	die Epopöe	words	B2	noun	f	Allgemein	épopée	0.99
le macadam	der Asphalt	words	B2	noun	m	Stadt & Verkehr	macadam	0.99
le dicton	das Sprichwort	words	B2	noun	m	Allgemein	dicton	0.99
la narine	die Nasenöffnung	words	B2	noun	f	Körper & Gesundheit	narine	0.99
le venu	der Ankommende	words	B2	noun	m	Allgemein	venu	0.99
